Score,Episodes,Duration_format,Genre_format,Name_format,Source_format,cluster
7,24,23,1,3778,2,2
9,10,24,2,3779,1,2
5,2,40,0,3780,1,2
5,12,1,13,3781,1,2
8,12,23,0,3782,1,2
7,26,4,0,3783,1,2
6,1,23,1,3784,1,2
8,102,24,0,3785,1,2
7,1,23,0,3786,1,2
7,1,12,0,3787,1,2
6,1,16,10,3788,0,2
8,5,24,1,3789,1,2
6,51,23,13,3790,26,2
8,12,22,2,3791,1,2
6,4,8,0,3792,1,2
7,12,3,0,3793,1,2
9,11,23,3,3794,1,2
8,10,24,0,3795,1,2
8,13,24,0,3796,2,2
7,12,24,0,3797,1,2
8,24,23,1,3798,1,2
6,12,24,0,3799,2,2
8,13,24,0,3800,0,2
7,12,24,21,3801,26,2
8,12,28,1,3802,2,2
8,12,24,1,3803,1,2
5,20,30,16,3804,1,2
5,1,31,2,3805,1,2
5,1,30,5,3806,1,2
7,2,2,0,3807,1,2
7,26,25,5,3808,4,2
6,1,23,0,3809,1,2
4,5,7,1,3810,26,2
6,10,10,0,3811,1,2
5,1,3,1,3812,15,2
7,12,24,1,3813,1,2
6,1,16,1,3814,1,2
5,13,9,0,3815,1,2
5,27,9,0,3816,1,2
5,48,9,2,3817,1,2
8,4,27,9,3818,1,2
8,24,23,1,3819,1,2
6,13,4,7,3820,0,2
6,13,24,1,3821,26,2
5,12,1,0,3822,1,2
5,12,4,0,3823,1,2
7,12,24,1,3824,2,2
7,1,93,1,3825,1,2
7,13,24,1,3826,1,2
7,2,26,1,3827,1,2
7,52,25,2,3828,0,2
7,12,23,1,3829,0,2
6,51,11,2,3830,26,2
8,12,22,0,3831,6,2
8,25,24,6,3832,1,2
7,1,2,8,3833,0,2
6,1,1,3,3834,1,2
7,12,23,0,3835,2,2
7,12,23,0,3836,2,2
6,1,3,1,3837,26,2
5,24,11,0,3838,0,2
5,5,25,12,3839,1,2
5,26,24,0,3840,1,2
5,26,25,0,3841,1,2
6,1,5,0,3842,26,2
6,12,23,0,3843,26,2
5,13,23,11,3844,0,2
7,1,71,2,3845,0,2
7,1,26,0,3846,1,2
6,13,24,0,3847,2,2
7,24,24,1,3848,0,2
7,140,23,8,3849,26,2
7,4,10,8,3850,0,2
8,12,24,1,3851,2,2
7,12,24,1,3852,26,2
7,13,24,2,3853,0,2
8,1,63,0,3854,1,2
7,1,11,0,3855,1,2
6,13,2,0,3856,1,2
7,12,23,1,3857,2,2
8,1,111,1,3858,0,2
8,12,24,0,3859,1,2
6,26,24,1,3860,0,2
8,12,23,0,3861,1,2
9,22,22,3,3862,1,2
8,12,23,0,3863,2,2
7,1,114,4,3864,2,2
7,11,23,1,3865,0,2
8,11,22,19,3866,0,2
8,12,24,0,3867,1,2
8,1,51,1,3868,1,2
7,4,24,0,3869,26,2
6,1,31,3,3870,1,2
7,1,23,10,3871,2,2
6,12,24,1,3872,2,2
7,24,24,1,3873,0,2
8,2,58,0,3874,1,2
7,2,53,1,3875,0,2
8,25,24,1,3876,2,2
6,24,23,1,3877,0,2
8,13,24,0,3878,0,2
6,12,24,1,3879,2,2
5,1,30,2,3880,1,2
5,1,90,16,3881,1,2
5,1,45,1,3882,1,2
5,10,40,15,3883,0,2
7,1,24,0,3884,1,2
5,4,5,1,3885,0,2
7,12,24,0,3886,0,2
7,11,30,0,3887,1,2
6,12,3,0,3888,1,2
7,1,23,0,3889,1,2
7,1,26,0,3890,0,2
7,1,24,0,3891,0,2
7,6,5,0,3892,1,2
5,32,9,0,3893,0,2
5,1,25,2,3894,1,2
5,1,85,13,3895,2,2
7,50,1,0,3896,0,2
6,12,3,0,3897,1,2
5,52,3,17,3898,2,2
6,8,11,11,3899,1,2
6,2,45,3,3900,1,2
7,13,24,0,3901,26,2
6,1,6,0,3902,1,2
7,26,12,1,3903,2,2
7,1,15,0,3904,2,2
8,12,23,0,3905,1,2
7,12,24,0,3906,1,2
6,1,3,0,3907,1,2
6,7,1,0,3908,1,2
7,1,23,4,3909,1,2
5,1,30,2,3910,1,2
7,3,28,1,3911,0,2
5,1,15,13,3912,0,2
6,6,5,0,3913,1,2
5,2,45,2,3914,1,2
8,24,24,1,3915,1,2
8,1,118,1,3916,1,2
8,1,2,1,3917,1,2
7,13,11,0,3918,1,2
5,1,42,1,3919,0,2
5,24,5,0,3920,0,2
8,13,24,0,3921,2,2
7,1,25,2,3922,1,2
7,1,130,1,3923,0,2
7,12,24,0,3924,1,2
7,1,90,3,3925,1,2
7,1,72,1,3926,1,2
6,12,24,2,3927,2,2
7,1,30,10,3928,2,2
7,12,23,0,3929,1,2
7,12,24,21,3930,26,2
7,12,23,4,3931,26,2
5,2,50,0,3932,1,2
7,12,23,1,3933,2,2
8,10,22,0,3934,1,2
6,1,5,7,3935,1,2
8,2,21,11,3936,1,2
5,2,25,0,3937,1,2
7,13,4,0,3938,1,2
7,10,23,0,3939,2,2
5,1,31,1,3940,1,2
6,4,18,0,3941,1,2
8,24,23,0,3942,1,2
7,1,49,6,3943,26,2
7,2,13,0,3944,1,2
8,73,23,1,3945,1,2
8,25,24,0,3946,1,2
8,12,26,0,3947,1,2
7,1,23,0,3948,2,2
7,13,24,2,3949,2,2
7,2,26,1,3950,0,2
8,4,26,0,3951,1,2
7,6,8,0,3952,1,2
6,1,3,1,3953,0,2
6,3,23,0,3954,1,2
8,1,87,1,3955,26,2
7,1,96,0,3956,26,2
7,25,25,1,3957,0,2
7,2,30,0,3958,1,2
7,12,24,0,3959,1,2
7,1,33,10,3960,2,2
5,115,10,0,3961,1,2
6,1,24,26,3962,26,2
8,1,47,2,3963,1,2
7,1,20,0,3964,1,2
6,50,4,0,3965,0,2
9,10,23,2,3966,1,2
7,12,24,0,3967,2,2
7,12,24,0,3968,2,2
7,1,23,0,3969,1,2
6,3,9,0,3970,1,2
8,12,24,8,3971,1,2
7,3,23,1,3972,1,2
6,3,23,6,3973,1,2
7,12,1,8,3974,1,2
8,22,23,0,3975,1,2
6,12,24,8,3976,26,2
5,6,18,12,3977,1,2
6,12,24,2,3978,2,2
8,12,24,1,3979,1,2
7,13,24,0,3980,1,2
7,1,105,1,3981,1,2
8,1,105,1,3982,1,2
6,1,3,0,3983,1,2
7,6,3,2,3984,2,2
8,1,102,8,3985,0,2
7,5,5,0,3986,1,2
8,24,24,0,3987,1,2
8,1,82,1,3988,2,2
5,1,30,2,3989,1,2
5,1,23,0,3990,1,2
6,1,27,10,3991,2,2
5,1,75,0,3992,1,2
6,2,45,3,3993,1,2
5,2,45,3,3994,1,2
5,2,45,3,3995,2,2
5,2,45,3,3996,2,2
5,2,45,3,3997,1,2
5,2,45,3,3998,1,2
5,2,45,5,3999,1,2
5,2,45,5,4000,1,2
6,2,45,3,4001,1,2
5,2,45,3,4002,1,2
7,12,23,0,4003,2,2
6,1,2,15,4004,1,2
7,12,24,0,4005,1,2
7,12,24,0,4006,2,2
7,12,23,1,4007,1,2
7,24,1,0,4008,1,2
6,5,2,0,4009,1,2
6,1,1,8,4010,1,2
6,12,23,1,4011,2,2
8,4,26,2,4012,2,2
7,1,3,11,4013,1,2
7,1,107,0,4014,1,2
7,12,24,1,4015,2,2
6,10,23,0,4016,1,2
6,1,3,0,4017,1,2
6,1,3,0,4018,1,2
6,1,82,1,4019,1,2
5,26,5,5,4020,5,2
8,24,24,0,4021,1,2
7,12,24,2,4022,0,2
8,1,2,1,4023,2,2
5,1,13,13,4024,5,2
6,1,24,1,4025,1,2
6,1,24,4,4026,2,2
5,15,6,15,4027,5,2
5,10,6,15,4028,5,2
5,1,32,15,4029,1,2
5,10,6,15,4030,5,2
5,1,30,15,4031,1,2
6,2,5,0,4032,0,2
7,6,10,0,4033,1,2
8,12,24,0,4034,1,2
6,1,28,10,4035,2,2
8,12,23,0,4036,1,2
7,1,89,0,4037,0,2
8,1,52,0,4038,0,2
7,25,23,1,4039,0,2
7,1,88,3,4040,1,2
8,12,24,1,4041,1,2
8,2,27,1,4042,2,2
8,2,39,3,4043,1,2
5,14,30,0,4044,1,2
8,24,24,0,4045,0,2
6,24,5,0,4046,26,2
7,13,24,0,4047,1,2
6,1,4,0,4048,1,2
7,12,24,1,4049,0,2
7,2,20,10,4050,2,2
8,13,23,0,4051,1,2
7,1,67,4,4052,0,2
7,12,25,1,4053,1,2
8,1,27,0,4054,2,2
8,24,23,1,4055,1,2
7,1,26,0,4056,1,2
6,1,24,10,4057,2,2
6,12,3,0,4058,1,2
8,10,25,0,4059,1,2
5,1,32,6,4060,1,2
5,26,5,16,4061,5,2
7,12,24,2,4062,0,2
7,2,25,1,4063,1,2
6,2,10,0,4064,1,2
7,12,23,1,4065,1,2
7,13,3,0,4066,1,2
7,16,24,0,4067,1,2
7,12,2,0,4068,1,2
7,12,24,0,4069,1,2
6,10,23,1,4070,1,2
7,1,42,1,4071,1,2
7,50,20,8,4072,0,2
5,100,25,0,4073,1,2
7,1,100,1,4074,1,2
6,1,11,8,4075,2,2
7,12,24,0,4076,26,2
7,1,1,0,4077,2,2
5,61,2,0,4078,0,2
7,10,23,0,4079,1,2
7,3,7,2,4080,26,2
7,1,24,0,4081,2,2
6,6,3,0,4082,1,2
6,12,22,0,4083,0,2
7,13,23,1,4084,26,2
8,6,3,0,4085,1,2
5,1,17,4,4086,1,2
7,1,103,0,4087,1,2
7,12,23,1,4088,0,2
8,25,24,11,4089,1,2
5,13,25,0,4090,1,2
7,1,24,0,4091,1,2
6,26,25,2,4092,1,2
5,26,25,2,4093,1,2
7,12,24,0,4094,0,2
7,13,23,16,4095,2,2
8,13,24,4,4096,0,2
6,12,22,1,4097,1,2
7,12,24,0,4098,1,2
7,48,24,1,4099,26,2
8,1,51,1,4100,2,2
7,24,23,1,4101,2,2
8,12,24,1,4102,2,2
8,12,24,1,4103,2,2
5,2,20,13,4104,5,2
7,13,2,0,4105,2,2
7,2,15,0,4106,1,2
7,1,24,1,4107,2,2
7,12,24,1,4108,1,2
5,12,3,0,4109,0,2
8,24,25,0,4110,1,2
7,1,30,0,4111,26,2
7,1,98,3,4112,0,2
8,13,23,3,4113,2,2
8,13,24,1,4114,0,2
7,26,23,1,4115,0,2
8,4,24,0,4116,2,2
7,9,13,0,4117,2,2
6,1,3,16,4118,26,2
6,1,8,28,4119,1,2
5,31,28,0,4120,1,2
5,1,70,0,4121,1,2
7,2,25,0,4122,0,2
8,13,24,0,4123,2,2
7,35,8,1,4124,0,2
7,12,24,0,4125,0,2
6,1,24,10,4126,2,2
8,24,25,6,4127,1,2
6,1,4,0,4128,0,2
6,50,6,17,4129,0,2
7,12,2,0,4130,6,2
7,1,119,4,4131,2,2
7,13,24,1,4132,1,2
7,12,24,0,4133,0,2
8,12,23,3,4134,0,2
6,2,6,3,4135,2,2
8,25,24,1,4136,1,2
7,1,94,0,4137,26,2
7,12,24,1,4138,26,2
7,1,26,0,4139,1,2
5,1,61,5,4140,1,2
8,24,22,0,4141,1,2
7,1,23,0,4142,1,2
7,1,2,1,4143,26,2
7,12,24,0,4144,1,2
7,12,24,4,4145,2,2
6,13,5,16,4146,1,2
7,25,24,0,4147,1,2
7,12,24,1,4148,2,2
6,1,74,0,4149,0,2
5,10,4,0,4150,0,2
6,23,24,1,4151,0,2
8,1,78,1,4152,0,2
5,52,25,0,4153,26,2
7,15,5,0,4154,1,2
5,1,47,0,4155,1,2
7,12,23,0,4156,0,2
7,11,23,19,4157,0,2
7,11,23,4,4158,2,2
7,12,22,1,4159,0,2
7,16,14,4,4160,6,2
8,1,90,2,4161,2,2
8,12,24,0,4162,1,2
8,13,23,1,4163,2,2
6,1,25,0,4164,1,2
7,1,47,8,4165,1,2
8,1,119,3,4166,0,2
9,13,26,3,4167,1,2
8,1,95,0,4168,1,2
7,1,130,5,4169,1,2
7,2,20,8,4170,1,2
6,12,23,1,4171,26,2
8,1,119,5,4172,0,2
7,12,24,0,4173,2,2
7,12,8,0,4174,1,2
7,12,24,0,4175,1,2
7,12,24,1,4176,26,2
7,12,23,8,4177,0,2
7,1,54,3,4178,0,2
9,1,130,3,4179,1,2
7,1,27,10,4180,2,2
6,12,2,0,4181,1,1
7,13,24,0,4182,1,1
8,1,1,9,4183,1,1
6,12,23,1,4184,1,1
9,25,24,0,4185,1,1
8,12,23,1,4186,2,1
6,1,43,0,4187,1,1
6,1,50,0,4188,1,1
6,1,67,0,4189,1,1
8,12,23,1,4190,1,1
3,12,3,0,4191,26,1
9,1,47,2,4192,1,1
9,51,24,0,4193,1,1
8,12,23,0,4194,1,1
5,12,2,0,4195,7,1
8,13,24,3,4196,0,1
6,6,8,0,4197,0,1
7,13,3,0,4198,1,1
7,1,25,10,4199,2,1
7,39,9,0,4200,1,1
7,18,13,0,4201,6,1
8,1,47,3,4202,2,1
8,10,24,3,4203,2,1
5,24,10,0,4204,5,1
4,1,2,0,4205,0,1
7,1,24,0,4206,1,1
7,13,23,0,4207,6,1
7,1,48,1,4208,0,1
6,1,29,3,4209,2,1
7,1,23,0,4210,2,1
7,10,24,4,4211,1,1
5,2,45,0,4212,1,1
7,1,24,1,4213,1,1
6,1,48,0,4214,1,1
6,1,25,16,4215,0,1
7,1,25,8,4216,0,1
6,1,25,0,4217,1,1
7,24,23,0,4218,1,1
6,51,24,0,4219,0,1
6,26,2,0,4220,6,1
6,24,19,0,4221,4,1
5,10,2,15,4222,1,1
8,1,89,0,4223,1,1
6,1,50,5,4224,0,1
6,12,24,0,4225,1,1
7,13,23,0,4226,1,1
7,12,23,0,4227,2,1
8,12,23,0,4228,1,1
8,13,24,1,4229,2,1
7,1,27,10,4230,2,1
7,1,26,10,4231,2,1
7,1,31,10,4232,2,1
8,1,52,0,4233,0,1
8,1,51,0,4234,0,1
8,1,57,0,4235,0,1
5,1,63,5,4236,0,1
6,1,73,3,4237,1,1
5,1,16,7,4238,2,1
5,32,10,0,4239,0,1
8,26,24,0,4240,1,1
6,1,1,2,4241,26,1
5,13,1,0,4242,1,1
7,1,75,2,4243,0,1
6,6,16,0,4244,1,1
8,3,21,2,4245,1,1
6,1,98,1,4246,2,1
6,12,12,8,4247,2,1
6,12,23,11,4248,0,1
6,8,5,0,4249,6,1
7,26,12,0,4250,6,1
8,13,23,11,4251,6,1
7,13,23,0,4252,6,1
6,39,24,0,4253,0,1
7,50,24,26,4254,26,1
7,7,4,0,4255,2,1
6,1,23,1,4256,0,1
7,50,1,16,4257,0,1
6,12,24,1,4258,26,1
6,1,1,2,4259,2,1
8,12,24,2,4260,1,1
7,12,3,0,4261,1,1
6,1,21,10,4262,2,1
6,1,38,1,4263,1,1
6,1,12,0,4264,1,1
7,12,23,3,4265,2,1
7,12,24,0,4266,1,1
6,1,10,0,4267,1,1
8,51,24,0,4268,1,1
8,12,24,0,4269,1,1
6,3,6,0,4270,0,1
7,1,23,1,4271,1,1
5,6,23,1,4272,26,1
9,12,24,0,4273,6,1
8,12,23,0,4274,1,1
7,1,68,0,4275,0,1
7,1,12,8,4276,1,1
8,12,23,1,4277,2,1
5,3,21,17,4278,1,1
7,1,24,0,4279,2,1
5,1,66,0,4280,1,1
7,12,23,0,4281,1,1
8,9,2,0,4282,1,1
7,2,23,1,4283,2,1
5,130,1,0,4284,0,1
7,12,24,0,4285,26,1
8,1,1,11,4286,1,1
8,2,24,1,4287,1,1
7,13,7,0,4288,1,1
7,10,23,1,4289,2,1
7,1,23,1,4290,2,1
8,3,23,0,4291,1,1
7,12,24,8,4292,0,1
7,1,13,0,4293,1,1
6,26,24,0,4294,0,1
7,13,24,4,4295,0,1
6,13,7,0,4296,0,1
6,12,24,1,4297,0,1
6,13,15,3,4298,0,1
6,8,30,0,4299,26,1
5,26,12,1,4300,1,1
5,52,1,0,4301,0,1
7,41,8,0,4302,6,1
8,1,89,0,4303,1,1
8,1,110,0,4304,2,1
5,26,5,0,4305,0,1
7,1,53,3,4306,0,1
6,1,6,15,4307,0,1
6,2,25,10,4308,2,1
9,23,23,4,4309,2,1
6,12,23,4,4310,2,1
8,13,24,0,4311,1,1
6,13,7,7,4312,0,1
7,12,23,0,4313,2,1
8,13,24,1,4314,0,1
7,12,2,0,4315,1,1
7,1,5,1,4316,1,1
6,1,26,4,4317,0,1
5,1,5,0,4318,1,1
7,12,23,0,4319,1,1
9,25,23,0,4320,1,1
6,1,27,10,4321,2,1
6,2,29,1,4322,1,1
6,6,40,0,4323,26,1
7,131,23,0,4324,1,1
7,1,24,10,4325,0,1
5,12,4,16,4326,0,1
7,1,59,1,4327,0,1
6,13,7,0,4328,1,1
8,11,22,0,4329,2,1
7,24,24,1,4330,26,1
7,12,24,3,4331,1,1
8,1,4,15,4332,2,1
6,12,3,0,4333,1,1
7,12,23,1,4334,2,1
6,51,8,1,4335,26,1
5,12,4,0,4336,1,1
7,1,89,3,4337,1,1
6,12,23,0,4338,1,1
7,12,23,1,4339,2,1
7,1,25,17,4340,2,1
7,1,23,7,4341,0,1
8,10,23,0,4342,2,1
7,1,56,15,4343,0,1
8,1,104,1,4344,1,1
7,1,105,1,4345,1,1
7,1,2,1,4346,1,1
5,44,10,0,4347,5,1
5,6,5,0,4348,0,1
6,12,24,11,4349,2,1
7,25,23,1,4350,2,1
7,12,23,1,4351,26,1
7,1,24,1,4352,1,1
7,1,11,0,4353,0,1
6,1,24,2,4354,0,1
8,1,1,9,4355,1,1
6,60,1,0,4356,6,1
7,2,24,0,4357,1,1
5,1,48,0,4358,1,1
8,12,23,7,4359,1,1
6,139,24,2,4360,0,1
6,51,24,1,4361,0,1
6,3,31,1,4362,1,1
8,1,23,1,4363,1,1
6,1,59,8,4364,26,1
7,5,6,0,4365,1,1
7,51,5,17,4366,1,1
7,12,23,0,4367,1,1
6,12,2,0,4368,1,1
8,13,24,0,4369,1,1
7,1,94,1,4370,0,1
6,12,24,0,4371,1,1
6,1,5,1,4372,1,1
7,60,34,0,4373,1,1
7,1,24,1,4374,1,1
5,12,2,0,4375,7,1
7,13,24,1,4376,0,1
8,1,105,1,4377,26,1
6,25,24,0,4378,0,1
7,12,24,1,4379,1,1
8,12,24,2,4380,1,1
8,25,23,0,4381,0,1
7,13,24,0,4382,2,1
8,12,26,0,4383,2,1
7,26,24,1,4384,26,1
7,1,104,0,4385,1,1
6,12,24,1,4386,26,1
8,22,24,6,4387,1,1
7,12,24,0,4388,1,1
7,14,10,0,4389,26,1
5,6,2,0,4390,0,1
8,25,25,2,4391,2,1
5,1,24,16,4392,0,1
7,1,63,11,4393,15,1
8,25,24,1,4394,0,1
7,1,89,21,4395,26,1
5,1,4,0,4396,1,1
8,1,106,0,4397,1,1
6,12,23,1,4398,0,1
6,4,13,11,4399,1,1
7,1,3,22,4400,2,1
7,6,3,0,4401,2,1
7,2,25,6,4402,1,1
6,12,24,1,4403,2,1
8,12,23,0,4404,1,1
7,1,1,0,4405,0,1
5,13,24,0,4406,6,1
5,13,2,0,4407,0,1
7,12,9,0,4408,1,1
7,1,90,5,4409,2,1
7,12,17,0,4410,1,1
8,12,23,0,4411,1,1
7,2,19,10,4412,2,1
6,2,20,2,4413,2,1
7,12,24,0,4414,2,1
7,12,23,3,4415,2,1
6,26,3,0,4416,1,1
7,24,13,0,4417,1,1
7,12,24,0,4418,0,1
6,12,23,6,4419,1,1
6,1,5,7,4420,2,1
7,13,24,1,4421,1,1
8,12,25,1,4422,2,1
5,12,3,0,4423,2,1
7,12,2,0,4424,1,1
7,13,24,0,4425,2,1
7,12,24,2,4426,2,1
7,12,23,2,4427,2,1
8,12,23,0,4428,1,1
7,1,69,0,4429,0,1
6,1,6,1,4430,26,1
6,13,3,0,4431,1,1
7,13,13,0,4432,1,1
7,12,24,1,4433,0,1
7,1,26,8,4434,2,1
5,12,4,0,4435,0,1
7,1,28,11,4436,2,1
7,10,15,2,4437,26,1
6,12,7,0,4438,0,1
7,1,24,3,4439,0,1
5,13,6,0,4440,6,1
7,12,24,3,4441,2,1
7,13,7,0,4442,0,1
7,12,24,0,4443,1,1
6,12,2,0,4444,6,1
7,13,24,1,4445,1,1
7,25,24,8,4446,1,1
6,1,25,1,4447,1,1
6,2,2,0,4448,1,1
7,25,24,0,4449,1,1
5,2,2,8,4450,0,1
7,12,2,0,4451,1,1
7,13,23,2,4452,26,1
6,24,24,0,4453,26,1
6,75,24,2,4454,26,1
5,13,3,0,4455,0,1
7,12,24,0,4456,1,1
8,12,23,1,4457,2,1
5,26,5,5,4458,5,1
7,1,24,1,4459,26,1
8,22,25,3,4460,1,1
6,2,21,7,4461,2,1
8,1,90,6,4462,1,1
7,1,23,3,4463,2,1
6,2,2,0,4464,1,1
7,13,24,0,4465,1,1
6,3,4,0,4466,1,1
7,10,24,0,4467,1,1
6,1,3,0,4468,1,1
5,243,1,0,4469,0,1
8,12,24,0,4470,1,1
8,2,23,0,4471,1,1
7,13,24,0,4472,2,1
7,4,24,1,4473,1,1
8,13,24,11,4474,1,1
7,12,24,0,4475,2,1
6,3,16,10,4476,1,1
8,13,24,1,4477,1,1
5,10,5,0,4478,15,1
6,2,47,0,4479,26,1
7,1,24,0,4480,1,1
9,1,64,1,4481,2,1
9,1,83,1,4482,2,1
6,1,59,15,4483,0,1
8,13,23,1,4484,2,1
8,1,119,1,4485,0,1
7,12,23,0,4486,1,1
7,1,6,15,4487,15,1
8,25,23,0,4488,1,1
6,12,24,0,4489,0,1
6,12,4,0,4490,6,1
7,12,24,4,4491,0,1
6,12,24,0,4492,1,1
8,1,100,0,4493,1,1
8,8,24,1,4494,1,1
6,1,4,15,4495,1,1
7,13,15,1,4496,2,1
6,12,24,0,4497,2,1
7,12,3,0,4498,6,1
8,12,24,1,4499,2,1
5,1,4,15,4500,0,1
7,50,24,1,4501,0,1
7,4,16,10,4502,1,1
6,12,22,0,4503,0,1
5,10,24,1,4504,1,1
7,1,8,0,4505,1,1
6,2,2,2,4506,26,1
6,12,24,8,4507,2,1
6,1,21,1,4508,26,1
9,39,23,0,4509,1,1
7,12,24,0,4510,1,1
8,12,24,0,4511,1,1
8,13,24,0,4512,1,1
7,1,96,0,4513,1,1
8,13,23,3,4514,2,1
8,1,103,8,4515,2,1
6,13,4,7,4516,0,1
6,1,17,8,4517,1,1
5,1,24,0,4518,1,1
6,12,24,1,4519,0,1
7,1,21,0,4520,1,1
7,12,23,4,4521,0,1
7,12,23,0,4522,26,1
6,12,3,0,4523,26,1
7,1,106,0,4524,1,1
7,1,96,1,4525,1,1
6,12,24,1,4526,26,1
5,12,1,0,4527,26,1
7,1,105,1,4528,1,1
5,1,50,0,4529,1,1
5,1,25,0,4530,1,1
8,12,24,0,4531,6,1
7,12,24,0,4532,2,1
7,50,24,1,4533,1,1
8,1,88,0,4534,0,1
8,1,12,0,4535,1,1
7,4,8,0,4536,0,1
7,1,70,0,4537,0,1
6,12,23,2,4538,26,1
7,12,24,0,4539,1,1
8,12,24,0,4540,6,1
8,1,24,4,4541,2,1
7,1,24,16,4542,0,1
6,1,45,7,4543,2,1
6,2,4,10,4544,1,1
7,1,6,11,4545,0,1
7,24,23,8,4546,26,1
7,12,24,0,4547,1,1
7,1,24,0,4548,2,1
5,2,50,1,4549,0,1
7,12,2,0,4550,1,1
7,26,24,1,4551,0,1
6,6,16,1,4552,0,1
7,12,23,0,4553,6,1
7,1,17,10,4554,1,1
8,12,14,0,4555,2,1
5,11,23,1,4556,2,1
5,1,24,0,4557,6,1
5,1,24,0,4558,6,1
9,1,106,3,4559,0,1
8,13,24,6,4560,1,1
6,12,24,0,4561,0,1
6,4,7,3,4562,0,1
7,1,2,1,4563,0,1
7,11,24,1,4564,0,1
6,1,91,0,4565,0,1
7,15,14,0,4566,6,1
7,1,6,15,4567,0,1
6,50,5,0,4568,1,1
7,12,23,1,4569,0,1
8,2,26,0,4570,1,1
5,1,20,2,4571,0,1
8,13,24,1,4572,1,1
7,1,47,6,4573,1,1
6,12,24,1,4574,1,1
8,1,23,0,4575,2,1
6,1,7,3,4576,0,1
7,7,2,0,4577,1,1
5,4,24,0,4578,0,1
7,2,15,10,4579,2,1
6,12,24,2,4580,2,1
7,5,4,0,4581,2,1
5,1,2,15,4582,0,1
7,2,30,10,4583,2,1
7,1,75,0,4584,1,1
6,12,24,0,4585,0,1
5,11,3,0,4586,2,1
6,12,3,0,4587,1,1
7,12,24,3,4588,2,1
8,4,7,11,4589,0,1
7,24,24,6,4590,1,1
6,1,1,22,4591,1,1
7,2,3,0,4592,0,1
7,2,16,10,4593,1,1
7,13,24,8,4594,1,1
8,12,24,0,4595,1,1
8,1,105,0,4596,0,1
7,12,23,0,4597,1,1
5,47,24,4,4598,0,1
7,1,24,0,4599,1,1
5,51,24,0,4600,0,1
6,13,24,2,4601,26,1
5,50,23,0,4602,0,1
6,12,24,11,4603,1,1
7,12,8,0,4604,1,1
5,13,4,0,4605,26,1
7,12,24,16,4606,0,1
6,24,23,2,4607,0,1
8,12,24,1,4608,2,1
7,1,28,10,4609,2,1
7,12,24,0,4610,1,1
5,104,1,5,4611,0,1
7,13,3,0,4612,0,1
8,12,22,2,4613,1,1
8,13,7,0,4614,0,1
6,13,7,7,4615,0,1
6,1,25,0,4616,2,1
7,12,23,1,4617,1,1
7,13,24,0,4618,6,1
5,12,5,2,4619,2,1
8,100,24,8,4620,0,1
8,13,24,4,4621,1,1
6,1,15,3,4622,26,1
6,89,24,13,4623,26,1
5,50,24,0,4624,1,1
6,51,23,26,4625,26,1
8,22,23,1,4626,2,1
5,1,5,15,4627,15,1
7,1,24,0,4628,2,1
6,2,2,0,4629,1,1
6,2,2,0,4630,1,1
6,1,2,15,4631,15,1
7,12,23,1,4632,0,1
8,12,24,0,4633,1,1
5,13,4,19,4634,2,1
5,1,43,3,4635,1,1
7,2,24,10,4636,1,1
8,13,24,1,4637,0,1
5,27,15,0,4638,0,1
8,13,23,1,4639,0,1
5,1,4,15,4640,15,1
5,1,4,7,4641,15,1
7,12,23,1,4642,0,1
8,12,23,1,4643,1,1
7,2,18,10,4644,1,1
6,4,30,0,4645,1,1
5,26,3,0,4646,26,1
6,12,24,1,4647,1,1
7,38,23,1,4648,1,1
5,1,55,0,4649,1,1
7,12,25,1,4650,2,1
6,1,51,5,4651,0,1
5,47,6,0,4652,0,1
7,2,13,10,4653,2,1
7,12,23,0,4654,1,1
7,1,90,1,4655,2,1
6,12,23,0,4656,2,1
8,3,23,2,4657,1,1
7,12,24,0,4658,1,1
9,10,24,0,4659,1,1
6,12,13,2,4660,6,1
8,10,23,0,4661,2,1
5,39,1,0,4662,0,1
6,11,23,3,4663,2,1
8,11,22,3,4664,2,1
7,12,22,3,4665,1,1
7,12,24,1,4666,2,1
7,1,7,15,4667,15,1
6,9,2,0,4668,1,1
6,13,24,1,4669,0,1
7,12,24,4,4670,2,1
8,100,1,0,4671,1,1
8,13,23,0,4672,0,1
5,12,23,1,4673,0,1
6,2,19,10,4674,1,1
9,11,23,3,4675,1,1
8,12,23,0,4676,0,1
8,12,24,1,4677,0,1
5,12,1,0,4678,1,1
5,26,5,0,4679,0,1
7,12,24,1,4680,2,1
6,1,136,0,4681,0,1
6,12,5,0,4682,0,1
6,12,23,4,4683,2,1
7,2,23,0,4684,1,1
7,13,23,1,4685,26,1
7,12,24,0,4686,2,1
4,12,30,1,4687,26,1
7,12,24,0,4688,26,1
6,1,23,1,4689,1,1
7,1,77,1,4690,1,1
6,24,23,0,4691,0,1
6,12,22,1,4692,0,1
7,12,24,20,4693,6,1
8,1,41,0,4694,1,1
8,1,50,0,4695,1,1
7,1,63,0,4696,15,1
7,13,24,15,4697,15,1
6,30,9,0,4698,2,1
7,12,23,1,4699,0,1
7,12,23,15,4700,26,1
7,12,24,15,4701,15,1
6,10,24,1,4702,26,1
9,1,117,1,4703,2,1
9,1,122,1,4704,2,1
8,25,24,1,4705,0,1
8,26,25,1,4706,0,1
7,1,11,4,4707,1,1
7,2,25,0,4708,0,1
