anime_id,name,genre,type,episodes,rating,mean_rating
2460,1562,9878,9868,1,7.49,5.67175572519084
5027,6302,9878,8780,25,6.12,3.211267605633803
16405,6594,9878,8780,12,5.96,4.792099792099792
16353,1559,9878,8780,13,7.49,6.1043019480519485
2126,1549,9878,9885,4,7.5,4.909448818897638
6355,6589,9878,9813,1,5.97,4.416666666666667
7870,1550,9878,9813,6,7.49,5.19195751138088
6792,6590,9878,9885,3,5.97,3.7333333333333334
10396,1551,9878,8780,12,7.49,6.164821648216482
5096,1412,9878,9868,1,7.54,5.476190476190476
6076,6263,9878,9885,1,6.13,5.0
29067,1553,9878,8780,13,7.49,5.987046632124352
25889,6261,9878,9813,1,6.14,5.0
501,1554,9878,8780,26,7.49,5.133802816901408
15583,1411,9878,8780,12,7.54,6.152371732817038
22381,6257,9878,8780,10,6.14,4.2
1155,6256,9878,9885,6,6.14,3.7941176470588234
18365,6255,9878,8780,237,6.14,5.4
17719,6253,9878,9868,1,6.14,3.0
23359,1410,9878,9813,1,7.54,4.372413793103449
8011,5624,9878,8780,58,6.37,3.857142857142857
648,5926,9878,8780,13,6.27,4.213270142180095
9290,5619,9878,9885,1,6.37,3.793103448275862
4536,4697,9878,8780,50,6.64,4.25
27907,5012,9878,9813,3,6.55,5.472727272727273
61,2064,9878,8780,26,7.35,5.95202471946658
382,5009,9878,9885,4,6.55,5.098842386464827
3230,2066,9878,8780,12,7.35,5.954128440366972
2142,5004,9878,8780,51,6.55,5.069918699186992
3683,5014,9878,8780,300,6.55,3.142857142857143
348,5003,9878,8780,13,6.55,4.871985157699443
5772,4998,9878,9813,1,6.55,4.991985203452527
3418,2069,9878,8780,50,7.35,4.6875
10917,4700,9878,9885,3,6.64,4.25
1297,4701,9878,9885,1,6.64,4.537313432835821
3229,2071,9878,8780,13,7.35,5.8512121212121215
6885,4703,9878,9813,3,6.64,4.8979591836734695
6629,5001,9878,8780,54,6.55,5.75
31566,5015,9878,8780,12,6.55,4.4375
2306,4696,9878,9885,2,6.64,4.219178082191781
783,4695,9878,8780,13,6.64,4.974683544303797
415,2054,9878,9868,1,7.36,6.149085794655415
8538,4685,9878,8780,51,6.64,4.5
1872,5029,9878,8780,26,6.55,5.294117647058823
24695,4686,9878,9813,1,6.64,4.888888888888889
2237,5027,9878,9813,1,6.55,4.7984496124031
19799,5026,9878,9813,3,6.55,5.373259052924791
7745,2057,9878,9885,1,7.36,5.582914572864322
4504,4691,9878,8780,50,6.64,3.5714285714285716
3535,5023,9878,9840,13,6.55,5.064102564102564
761,5022,9878,9813,1,6.55,4.476779252110977
21241,4692,9878,9840,5,6.64,4.690756302521009
23399,5020,9878,9868,1,6.55,4.814432989690721
100,2170,9878,8780,13,7.33,5.725501432664757
30206,2061,9878,9813,1,7.35,5.5740384615384615
32274,5016,9878,8780,12,6.55,5.5
4154,4991,9878,8780,52,6.56,4.0
30531,4684,9878,9885,1,6.63,3.6363636363636362
14675,4986,9878,9813,1,6.56,4.5
21695,4984,9878,9813,1,6.56,4.51685393258427
3467,2078,9878,8780,12,7.35,5.954488307769676
16468,2079,9878,9813,2,7.35,5.162790697674419
6705,4956,9878,9813,6,6.57,4.807339449541284
28861,4955,9878,8780,12,6.57,4.914163090128755
30056,4709,9878,9813,7,6.63,4.6798941798941796
2385,2080,9878,9868,1,7.35,5.268115942028985
599,4961,9878,9885,4,6.57,4.6020408163265305
163,4952,9878,8780,26,6.57,4.908675799086758
22865,2165,9878,8780,12,7.33,5.922954091816368
2640,4713,9878,9813,1,6.63,1.0
33222,4714,9878,8780,12,6.63,4.869918699186992
1527,4951,9878,9813,1,6.57,4.4165535956580735
7550,4950,9878,9813,1,6.57,4.019736842105263
5844,4949,9878,9813,1,6.57,4.161971830985915
7108,5620,9878,9813,1,6.37,4.544303797468355
6119,4963,9878,8780,305,6.56,0.3333333333333333
11777,2076,9878,9813,1,7.35,5.367521367521367
7157,4966,9878,9868,1,6.56,5.333333333333333
10739,4983,9878,9813,1,6.56,4.752786220871327
2234,4982,9878,8780,30,6.56,5.636363636363637
3272,2073,9878,8780,137,7.35,5.840579710144928
2503,4979,9878,8780,42,6.56,2.0
3956,2169,9878,9813,3,7.33,5.253118503118503
3810,4978,9878,8780,26,6.56,3.392857142857143
2367,4977,9878,8780,12,6.56,5.281090289608177
1516,2074,9878,8780,153,7.35,5.1098901098901095
9333,4972,9878,9885,1,6.56,5.374015748031496
21353,4706,9878,8780,12,6.64,5.251727901054929
1570,4971,9878,8780,12,6.56,4.980281690140845
21561,2166,9878,8780,11,7.33,5.959864330130017
718,4708,9878,8780,16,6.64,5.361963190184049
12497,4969,9878,9885,1,6.56,1.0
2809,4968,9878,8780,26,6.56,3.0
29419,4985,9878,9813,1,6.56,3.75
817,5033,9878,8780,13,6.55,4.739726027397261
8966,5034,9878,9885,1,6.55,3.764705882352941
1900,5035,9878,9885,3,6.55,5.5344827586206895
5353,5111,9878,9885,6,6.52,4.733333333333333
9888,2018,9878,9813,2,7.37,5.50624133148405
4028,2019,9878,8780,13,7.37,5.614775725593668
19021,2022,9878,9868,1,7.37,5.567911714770798
10321,2023,9878,8780,13,7.37,5.694852941176471
33102,5098,9878,9813,1,6.54,4.642857142857143
2564,5112,9878,8780,12,6.52,4.882042253521127
20033,5096,9878,8780,13,6.53,4.965645311049211
3875,5093,9878,8780,88,6.53,3.75
2277,5092,9878,9840,24,6.53,5.580645161290323
576,5091,9878,8780,13,6.53,4.897122929380994
10207,5090,9878,9813,1,6.53,5.333333333333333
3546,5089,9878,9813,1,6.53,0.6666666666666666
12293,2028,9878,8780,13,7.36,5.9979260283442795
20359,2024,9878,9840,1,7.37,4.3246153846153845
1221,5113,9878,8780,52,6.52,4.896656534954407
2020,2017,9878,9813,1,7.37,5.122144112478032
8857,2016,9878,9885,1,7.37,5.683314415437003
655,2001,9878,8780,13,7.37,5.5
22013,2002,9878,8780,26,7.37,4.926829268292683
3485,2003,9878,9813,26,7.37,5.484375
31326,2006,9878,9813,6,7.37,5.549253731343284
13357,2007,9878,9813,6,7.37,5.347043701799486
5845,5133,9878,9813,1,6.52,3.8533333333333335
215,5132,9878,9885,6,6.52,5.154761904761905
8134,2011,9878,9868,1,7.37,4.702127659574468
30291,5128,9878,8780,8,6.53,5.6
5265,5127,9878,8780,27,6.52,4.728155339805825
23831,5126,9878,9868,4,6.52,4.219178082191781
21863,2012,9878,8780,12,7.37,6.051619699762971
24475,2013,9878,9813,6,7.37,5.364864864864865
32412,5122,9878,9840,6,6.51,4.25
13137,5120,9878,9813,1,6.52,4.364406779661017
2687,5082,9878,8780,39,6.53,1.0
3114,5078,9878,8780,52,6.53,3.2
3778,5075,9878,9885,2,6.54,1.8571428571428572
902,2033,9878,9868,1,7.36,5.104440275171982
16143,2049,9878,9813,1,7.36,4.263681592039801
660,4675,9878,9885,8,6.64,4.28421052631579
7158,5048,9878,9868,1,6.54,4.583333333333333
31918,2050,9878,9813,4,7.36,4.322916666666667
4554,4676,9878,8780,26,6.64,4.9
707,5046,9878,9813,4,6.54,4.940740740740741
31070,4678,9878,9813,6,6.64,4.910714285714286
21373,4681,9878,9813,6,6.64,4.445255474452555
5849,4805,9878,9813,1,6.61,4.703125
30143,5043,9878,9813,1,6.54,3.2
125,4682,9878,8780,13,6.64,5.180327868852459
32502,5042,9878,9813,6,6.54,5.0
374,5041,9878,9885,12,6.54,4.773333333333333
2535,5039,9878,9885,3,6.54,2.85
8765,4683,9878,8780,36,6.64,4.0
30127,4673,9878,8780,12,6.64,5.21830985915493
195,2081,9878,8780,12,7.35,6.012934960830752
8424,2046,9878,8780,12,7.36,6.001513368084749
3274,5056,9878,9868,1,6.54,5.75
14765,2035,9878,8780,25,7.36,5.938188494492044
15379,2038,9878,8780,12,7.36,6.096766900293918
1816,5069,9878,8780,78,6.54,4.881846635367762
32871,2039,9878,9868,1,7.38,7.666666666666667
3577,2040,9878,8780,26,7.36,5.784546805349183
9799,5066,9878,8780,13,6.54,3.4
190,2042,9878,9885,3,7.36,5.719281204468189
21679,5063,9878,9885,1,6.54,5.088050314465409
7605,5062,9878,8780,200,6.54,3.111111111111111
20931,5061,9878,8780,12,6.54,5.015532940546331
7981,5060,9878,8780,510,6.54,3.6666666666666665
471,4668,9878,8780,13,6.65,5.051282051282051
2699,4669,9878,8780,13,6.65,4.742857142857143
1233,4671,9878,9885,7,6.64,5.151315789473684
13159,5057,9878,8780,60,6.54,4.375
4056,2045,9878,8780,12,7.36,6.2745098039215685
654,2000,9878,9813,2,7.37,4.965811965811966
26053,4715,9878,9868,1,6.63,1.4
2617,4718,9878,9813,2,6.63,4.89622641509434
9795,4847,9878,9868,1,6.59,4.0
9379,2140,9878,8780,12,7.33,6.001097092704334
8139,4774,9878,8780,26,6.62,5.0
425,4775,9878,9885,2,6.62,5.259615384615385
28155,4843,9878,8780,12,6.6,5.517311608961304
9999,2120,9878,9868,1,7.34,5.283616692426584
9077,4770,9878,9868,1,6.62,4.666666666666667
8965,4841,9878,9885,1,6.6,4.125
8109,4840,9878,9868,1,6.6,4.260869565217392
10723,4777,9878,9868,1,6.62,4.4
8171,2121,9878,9885,1,7.34,4.648305084745763
2386,2122,9878,9868,1,7.34,5.262638717632552
22785,4835,9878,9840,10,6.6,5.375
31754,2135,9878,9813,1,7.33,5.393401015228426
9924,4776,9878,9885,1,6.62,5.119617224880383
2736,2117,9878,8780,74,7.34,5.414634146341464
105,4850,9878,8780,13,6.59,5.126436781609195
4383,4851,9878,8780,6,6.59,4.0
893,2144,9878,9868,1,7.33,4.854625550660793
5225,4765,9878,9868,1,6.62,5.0212765957446805
31121,4869,9878,9840,60,6.59,5.028925619834711
12921,4766,9878,9813,2,6.62,4.747747747747748
33074,2113,9878,9813,2,7.34,5.14
23121,4862,9878,8780,13,6.59,5.190585533869116
1437,2114,9878,9813,1,7.34,5.1
2655,2143,9878,9868,1,7.33,5.26595744680851
18857,4768,9878,9840,3,6.62,5.37037037037037
30721,4860,9878,8780,13,6.59,5.164677804295943
18391,2116,9878,8780,37,7.34,4.590909090909091
2666,2142,9878,9868,1,7.33,3.717948717948718
13139,4856,9878,8780,25,6.59,5.040404040404041
2637,4855,9878,9813,1,6.59,0.3333333333333333
2836,4852,9878,8780,78,6.59,4.016393442622951
10109,4834,9878,8780,12,6.6,5.4414587332053745
920,4871,9878,9813,1,6.59,4.818181818181818
16347,4781,9878,8780,13,6.62,5.121951219512195
6579,4786,9878,9813,1,6.61,6.25
173,2127,9878,8780,25,7.34,5.878318584070796
8140,4818,9878,8780,55,6.6,4.684210526315789
3280,4817,9878,9813,1,6.6,4.166666666666667
18549,4800,9878,9813,5,6.61,4.275862068965517
15095,4801,9878,9813,1,6.61,4.52
3455,2129,9878,8780,26,7.34,6.001369237790963
4209,4823,9878,8780,12,6.6,4.676056338028169
23787,4814,9878,8780,13,6.6,5.254310344827586
7578,4812,9878,9868,1,6.6,5.5588235294117645
15015,4802,9878,9813,1,6.61,3.9583333333333335
33208,4803,9878,9813,2,6.61,3.0
15325,4811,9878,9813,1,6.6,4.280289330922242
999,4808,9878,9885,3,6.6,4.98941798941799
20987,4804,9878,9813,6,6.61,3.375
883,2131,9878,9868,1,7.34,5.582608695652174
9220,4799,9878,9813,4,6.61,4.959893048128342
2847,2124,9878,9868,1,7.34,5.167134831460674
11069,4797,9878,9813,1,6.61,4.074766355140187
12351,4789,9878,9813,3,6.61,4.0
13251,4833,9878,9840,3,6.6,4.958333333333333
7124,4790,9878,9885,3,6.61,4.0
17551,4832,9878,9813,1,6.6,3.560747663551402
20441,4791,9878,9868,1,6.61,5.666666666666667
107,2123,9878,8780,13,7.34,5.551269035532995
9078,4830,9878,9868,1,6.6,3.25
30384,4792,9878,8780,13,6.61,4.931880108991826
20155,4829,9878,9813,1,6.6,4.043478260869565
4314,4793,9878,8780,16,6.61,5.0
32323,2133,9878,9840,15,7.33,5.726190476190476
10810,4828,9878,8780,13,6.6,4.333333333333333
1807,4827,9878,8780,12,6.6,4.96711509715994
23427,4826,9878,9813,1,6.6,4.756505576208179
17873,4796,9878,8780,20,6.61,4.782407407407407
30795,4784,9878,8780,12,6.61,5.171189979123174
25159,2110,9878,8780,12,7.34,5.995223310246
21571,4873,9878,9868,1,6.59,4.468085106382978
4550,2109,9878,8780,13,7.34,5.693504736129905
5454,4930,9878,8780,12,6.58,5.291600633914421
13055,2087,9878,9885,2,7.35,5.320870994248152
17157,4731,9878,9885,1,6.63,5.089627391742195
14173,4927,9878,9885,1,6.58,5.007797270955166
24029,2088,9878,9813,4,7.35,4.269736842105263
612,4732,9878,8780,13,6.63,4.556962025316456
24175,4730,9878,9885,3,6.63,5.14320987654321
7261,2156,9878,9813,24,7.33,5.1192660550458715
30218,4925,9878,9813,1,6.57,4.294117647058823
1422,2154,9878,9813,1,7.33,4.554621848739496
8900,4736,9878,8780,51,6.63,3.142857142857143
1836,4738,9878,8780,12,6.63,4.939974457215836
837,2153,9878,9885,4,7.33,5.967416602017067
31608,4923,9878,9813,2,6.58,4.880952380952381
4962,4734,9878,8780,51,6.63,4.927927927927928
7176,4933,9878,8780,26,6.57,5.228260869565218
10671,4729,9878,8780,13,6.63,5.299509001636661
7430,4728,9878,9885,1,6.63,5.232876712328767
460,2162,9878,9868,1,7.33,5.315018315018315
20539,4946,9878,9885,13,6.57,3.0
30714,2083,9878,9813,9,7.35,4.838852097130243
1168,2160,9878,9885,10,7.33,5.766990291262136
2207,4721,9878,9868,1,6.63,5.662337662337662
25861,4722,9878,9813,1,6.63,4.7781456953642385
1159,4939,9878,9885,4,6.57,4.2745098039215685
6657,4724,9878,9813,3,6.63,4.62015503875969
1600,4938,9878,8780,13,6.57,4.464285714285714
22053,4937,9878,9885,10,6.57,1.8
3273,4726,9878,9868,1,6.63,4.666666666666667
6509,4727,9878,8780,331,6.63,4.766666666666667
21073,2085,9878,9840,74,7.35,5.761904761904762
8815,4935,9878,8780,26,6.57,5.0
25647,2086,9878,9813,6,7.35,4.909090909090909
2552,4742,9878,8780,13,6.63,5.363636363636363
12317,4744,9878,9840,10,6.63,5.373743718592965
836,4920,9878,8780,26,6.58,4.901328273244782
5042,2152,9878,9885,12,7.33,5.757605495583906
8215,4894,9878,8780,51,6.58,0.5
6988,2100,9878,9868,1,7.34,4.66
32561,4754,9878,9813,1,6.62,4.859649122807017
1235,4755,9878,9813,5,6.62,5.060283687943262
30030,4757,9878,8780,39,6.62,5.0
11053,2101,9878,9868,1,7.34,5.5
6093,4885,9878,8780,51,6.58,3.5
32301,4884,9878,8780,12,6.58,4.6
9203,4758,9878,9813,9,6.62,4.667701863354037
21635,2105,9878,9813,1,7.34,5.683311432325887
27945,2107,9878,9813,11,7.34,4.688888888888889
14647,4880,9878,9813,2,6.59,4.516393442622951
24231,2147,9878,8780,10,7.33,5.835565244472127
27967,4877,9878,9885,1,6.59,5.010309278350515
799,4762,9878,8780,13,6.62,4.758620689655173
469,2149,9878,8780,24,7.33,5.859171143514965
11019,2163,9878,9868,1,7.33,4.441666666666666
9120,2097,9878,9813,1,7.34,5.551630434782608
13677,2096,9878,9813,1,7.34,4.586800573888092
28511,4918,9878,9868,1,6.58,4.1875
30953,4747,9878,9813,8,6.62,2.586206896551724
5449,4749,9878,9813,1,6.62,4.8
11853,4917,9878,9813,1,6.57,3.989130434782609
6555,4916,9878,9813,1,6.58,4.0
2485,4751,9878,9813,4,6.62,3.847826086956522
683,4915,9878,9885,2,6.58,5.295774647887324
5938,4914,9878,8780,52,6.58,4.2631578947368425
8496,4913,9878,9885,1,6.58,3.0
4316,4912,9878,8780,16,6.58,4.75
2045,4908,9878,9885,1,6.58,5.625
16417,2093,9878,8780,12,7.35,5.833461835003855
6310,4905,9878,9868,1,6.58,6.0
19685,4902,9878,8780,13,6.58,5.285362853628536
10202,4901,9878,9885,12,6.58,3.5833333333333335
1988,4897,9878,8780,13,6.58,4.817021276595745
6743,5146,9878,9813,3,6.52,4.279661016949152
12685,5045,9878,9885,1,6.54,4.772300469483568
1313,1997,9878,8780,50,7.37,5.588005997001499
32174,1887,9878,9813,1,7.41,5.589285714285714
4049,5455,9878,8780,26,6.42,4.25
10834,1888,9878,9813,6,7.4,4.89645390070922
2260,5450,9878,9885,5,6.42,5.3076923076923075
3278,5449,9878,9868,1,6.42,4.666666666666667
7017,5448,9878,9813,7,6.42,4.685728493286922
20479,1891,9878,9885,1,7.4,5.467625899280575
21395,1892,9878,9868,1,7.4,2.5
8548,5440,9878,9868,1,6.42,5.5
2398,1893,9878,9868,1,7.4,5.31681602530311
33056,5438,9878,9813,3,6.42,4.333333333333333
2024,5437,9878,8780,24,6.43,3.0
11445,5435,9878,9813,1,6.44,4.363636363636363
31750,5434,9878,9885,3,6.43,4.25
13969,5433,9878,9813,1,6.43,4.962264150943396
3727,1894,9878,9868,1,7.4,5.015151515151516
12231,1895,9878,9813,1,7.4,5.264925373134329
31845,5457,9878,8780,12,6.42,4.80532212885154
2571,5429,9878,8780,52,6.43,4.385906040268456
19257,5458,9878,8780,12,6.42,4.681192660550459
541,1886,9878,9885,6,7.41,5.742647058823529
3276,5491,9878,9868,1,6.41,4.666666666666667
2422,5488,9878,9885,1,6.41,5.875
4928,5487,9878,8780,43,6.41,5.428571428571429
1679,5483,9878,9885,3,6.41,4.26595744680851
23985,5481,9878,9885,3,6.41,5.1875
14077,5479,9878,9840,7,6.41,3.3962264150943398
17681,5477,9878,8780,13,6.42,5.182656826568266
10711,1877,9878,9840,12,7.41,6.03620218579235
2744,1878,9878,8780,12,7.41,5.9433106575963714
6234,5473,9878,9813,7,6.42,4.437317784256559
6127,5472,9878,9813,4,6.42,4.732433505359269
8961,5471,9878,8780,12,6.42,4.53
2193,1881,9878,9813,9,7.41,4.413043478260869
868,1883,9878,9868,1,7.41,5.284196547144754
31540,5465,9878,8780,12,6.42,5.304189435336976
25257,5463,9878,9813,5,6.42,4.035714285714286
9015,5462,9878,8780,200,6.42,3.0
8960,5459,9878,8780,10,6.42,4.333333333333333
555,5493,9878,8780,12,6.41,4.58
3881,5428,9878,8780,45,6.43,4.2272727272727275
940,1898,9878,8780,26,7.4,5.749182624941616
133,5387,9878,8780,12,6.44,5.238384261197154
1865,5386,9878,8780,11,6.44,4.585987261146497
10666,5385,9878,9813,1,6.44,5.026315789473684
9355,1914,9878,9813,1,7.4,5.48990953375087
458,5382,9878,9885,3,6.44,4.576576576576577
1701,5380,9878,9885,3,6.44,4.835051546391752
6380,1916,9878,9885,1,7.4,6.012216404886562
11773,5374,9878,9885,2,6.45,5.206521739130435
470,5368,9878,8780,13,6.45,5.077348066298343
3006,1924,9878,8780,330,7.39,4.260869565217392
13931,1925,9878,9885,3,7.39,3.841666666666667
2648,1927,9878,9868,1,7.39,5.844444444444444
3660,5364,9878,8780,25,6.45,3.533333333333333
10028,5363,9878,9813,5,6.45,3.7758620689655173
910,5361,9878,8780,13,6.45,4.825771324863884
2634,1928,9878,9813,1,7.39,3.3125
6413,5358,9878,9885,1,6.45,4.4
4063,1913,9878,8780,12,7.4,5.982332155477032
2307,5425,9878,9885,2,6.43,4.8023255813953485
1057,5389,9878,8780,16,6.44,5.401197604790419
5132,5392,9878,8780,16,6.44,5.068181818181818
31804,5423,9878,8780,12,6.43,5.287308228730823
3858,5422,9878,8780,91,6.43,4.878787878787879
99,1901,9878,8780,26,7.4,5.8844169246646025
4737,5418,9878,8780,12,6.43,3.5
29722,5415,9878,8780,24,6.43,3.8333333333333335
1196,1902,9878,8780,12,7.4,6.517241379310345
5597,1905,9878,8780,13,7.4,6.078048780487805
2822,5412,9878,8780,52,6.43,3.4166666666666665
10928,1907,9878,9885,4,7.4,5.905598243688255
2670,1998,9878,9868,1,7.37,5.0131578947368425
4114,1908,9878,8780,52,7.4,4.82258064516129
6731,5404,9878,8780,26,6.44,5.428571428571429
4578,5402,9878,9885,2,6.44,4.2105263157894735
4853,5401,9878,8780,8,6.44,4.235294117647059
6331,5400,9878,9885,1,6.44,5.294117647058823
28385,5396,9878,9813,1,6.44,4.689655172413793
952,5393,9878,8780,12,6.44,4.896551724137931
15963,1912,9878,9885,1,7.4,5.411494252873563
1280,5494,9878,9885,6,6.41,4.840909090909091
3225,1871,9878,8780,13,7.41,6.207656612529003
7761,1870,9878,8780,12,7.41,6.769230769230769
6437,5588,9878,9813,9,6.38,4.280487804878049
335,1833,9878,8780,26,7.42,5.632553606237817
738,1834,9878,8780,102,7.42,5.502673796791444
443,1836,9878,9885,1,7.42,5.72
1547,5582,9878,8780,96,6.38,3.0
19351,5580,9878,9885,4,6.38,5.166666666666667
23341,5578,9878,9840,6,6.38,4.361363636363636
20939,1837,9878,9885,1,7.42,5.641689373297003
581,5574,9878,9885,2,6.38,5.101226993865031
16912,5573,9878,9813,1,6.38,5.4
1337,5570,9878,8780,25,6.38,4.0
29165,5568,9878,9813,6,6.38,3.6315789473684212
867,1843,9878,9868,1,7.42,5.3397790055248615
301,5566,9878,8780,13,6.38,4.6
869,1844,9878,9868,1,7.42,5.3241830065359474
2013,1845,9878,9868,1,7.42,5.322916666666667
13859,5562,9878,9813,8,6.38,4.632119514472456
17259,1832,9878,9813,1,7.42,4.998248686514886
5141,1846,9878,8780,12,7.42,5.901960784313726
3512,5591,9878,9885,1,6.38,4.913043478260869
2700,5593,9878,8780,13,6.38,4.1
5065,1818,9878,9813,1,7.42,5.5547667342799185
10444,1819,9878,8780,24,7.42,5.694117647058824
28179,5616,9878,9885,1,6.37,4.370860927152318
332,1820,9878,8780,38,7.42,4.666666666666667
16149,5613,9878,9868,1,6.37,5.246666666666667
2677,1821,9878,9868,1,7.42,5.016129032258065
3175,5611,9878,9813,1,6.37,3.933333333333333
2661,1822,9878,9868,1,7.42,5.126436781609195
8149,5609,9878,9868,1,6.37,1.0
19645,1823,9878,9868,1,7.42,6.6
10524,5607,9878,8780,52,6.37,1.9090909090909092
4443,5606,9878,8780,52,6.37,4.15625
21681,1824,9878,8780,12,7.42,6.076810534016094
12581,5600,9878,9885,1,6.37,4.867489711934156
454,5598,9878,9885,1,6.37,4.675581395348837
28593,5597,9878,9813,5,6.38,3.9411764705882355
10805,1829,9878,9885,1,7.42,5.7016649677200135
10536,1830,9878,9813,3,7.42,4.791359325605901
12123,5560,9878,8780,13,6.39,4.7040358744394615
9100,5558,9878,9813,4,6.39,3.8214285714285716
4533,5557,9878,9885,1,6.39,5.0588235294117645
749,5523,9878,8780,12,6.4,4.580645161290323
20689,1861,9878,8780,12,7.41,5.7645470169408295
1503,5521,9878,9813,7,6.4,4.65
6227,5520,9878,9885,1,6.4,4.521739130434782
2526,5518,9878,9885,1,6.4,4.969230769230769
28911,5512,9878,9813,1,6.4,4.142857142857143
16740,5511,9878,9813,1,6.4,3.8484848484848486
2474,5510,9878,9885,3,6.4,4.56
5375,5508,9878,8780,53,6.4,4.125
6287,5506,9878,9885,1,6.4,4.528776978417266
5112,5505,9878,8780,12,6.4,5.107372732592159
10298,1865,9878,9813,1,7.41,4.986326344576117
8985,5503,9878,9813,3,6.41,5.006006006006006
2027,5502,9878,9813,4,6.41,4.333333333333333
16732,1867,9878,8780,12,7.41,6.07516339869281
18639,5498,9878,9813,6,6.41,4.1063829787234045
6299,1869,9878,9813,11,7.41,5.545454545454546
13681,5524,9878,9813,7,6.4,2.111111111111111
2393,1858,9878,9868,1,7.41,5.482352941176471
980,5527,9878,8780,26,6.4,4.666666666666667
10638,1856,9878,9813,1,7.41,5.476344086021506
2679,5556,9878,9885,6,6.39,5.166666666666667
23433,5554,9878,8780,12,6.39,4.974522292993631
25365,5552,9878,9813,1,6.4,3.901098901098901
15881,5550,9878,9813,6,6.39,4.333333333333333
5764,1849,9878,9813,1,7.42,5.532834850455137
1591,5547,9878,8780,12,6.39,4.952941176470588
49,1851,9878,9885,5,7.41,5.552523171987642
2281,5545,9878,8780,39,6.39,4.837579617834395
27525,1930,9878,8780,10,7.39,5.9206642066420665
6062,5543,9878,9868,1,6.39,3.1538461538461537
5578,1854,9878,9813,7,7.41,5.448275862068965
3203,1855,9878,9868,1,7.41,6.0476190476190474
26189,5537,9878,9813,2,6.39,2.9
4591,5535,9878,8780,20,6.4,5.023809523809524
4420,5534,9878,9813,1,6.4,4.705882352941177
30751,5533,9878,8780,13,6.4,6.0
10594,5530,9878,9813,2,6.4,2.6666666666666665
1500,5529,9878,9885,4,6.4,5.264705882352941
14277,5541,9878,8780,26,6.39,5.0927152317880795
664,1931,9878,9813,1,7.39,5.265151515151516
6693,5407,9878,9868,1,6.44,2.625
13955,5353,9878,9813,2,6.45,2.8620689655172415
31967,5256,9878,9813,4,6.48,3.5
13169,5254,9878,9868,1,6.48,5.525345622119816
4070,5253,9878,9813,1,6.48,4.883333333333334
4667,5252,9878,8780,51,6.48,4.383928571428571
1734,5251,9878,9840,4,6.48,5.203791469194313
104,1959,9878,8780,24,7.38,5.846618357487923
24727,1960,9878,9813,1,7.38,4.755274261603375
30246,5248,9878,9813,3,6.49,4.5625
6251,5246,9878,9813,6,6.49,4.73469387755102
24935,5244,9878,9813,1,6.49,5.133928571428571
14935,5243,9878,9885,1,6.49,3.9
21703,5242,9878,9813,1,6.49,3.485294117647059
5056,5241,9878,9813,1,6.49,4.733812949640288
2550,5240,9878,9868,1,6.49,4.4941176470588236
2046,5236,9878,9885,1,6.49,3.142857142857143
8369,1964,9878,9868,1,7.38,4.305555555555555
2597,1965,9878,9885,1,7.38,5.007425742574258
1884,5231,9878,8780,12,6.49,4.540983606557377
1193,5230,9878,8780,13,6.49,4.624
7816,5257,9878,9868,1,6.48,5.416666666666667
11697,1958,9878,8780,37,7.38,5.952339688041595
1428,5262,9878,9885,1,6.48,4.410958904109589
306,1956,9878,8780,13,7.38,5.933745087029759
6713,1947,9878,9885,2,7.39,4.4480519480519485
15093,5293,9878,9813,1,6.47,4.0588235294117645
2486,1948,9878,8780,13,7.39,6.616279069767442
1231,1949,9878,8780,26,7.39,5.51
8547,5289,9878,9868,1,6.47,4.2727272727272725
16694,1950,9878,9813,1,7.39,5.352088167053364
3861,1951,9878,9813,5,7.39,4.957597173144876
536,1952,9878,9868,1,7.39,5.502434274586173
2631,5281,9878,9868,1,6.48,3.642857142857143
1851,5229,9878,9885,1,6.49,3.25
1147,1953,9878,9885,1,7.39,5.333333333333333
28603,5276,9878,9813,3,6.48,2.7941176470588234
15119,5275,9878,8780,12,6.48,4.948397185301016
21495,5354,9878,9813,2,6.45,4.45
7861,1954,9878,9813,1,7.39,5.392857142857143
24763,5272,9878,9813,3,6.48,5.4523809523809526
3065,5270,9878,9885,3,6.48,5.111111111111111
2085,5268,9878,9885,3,6.48,3.0
3619,5267,9878,8780,39,6.48,4.066666666666666
6130,5266,9878,8780,40,6.48,5.55
16415,5277,9878,9813,1,6.48,4.354838709677419
31630,5228,9878,8780,24,6.49,5.292307692307692
1858,1967,9878,8780,12,7.38,5.923976608187134
1158,5226,9878,9885,3,6.49,3.8780487804878048
6096,5178,9878,9885,5,6.5,4.142857142857143
712,1989,9878,8780,50,7.38,5.382198952879581
3417,5173,9878,9885,4,6.51,5.32051282051282
8553,5170,9878,8780,53,6.51,5.0
32684,5168,9878,9813,1,6.51,2.7142857142857144
1278,1991,9878,9813,1,7.37,4.8086763070077865
988,5166,9878,8780,12,6.51,4.0
2168,5165,9878,9885,6,6.51,5.650793650793651
2813,1993,9878,8780,52,7.37,5.632432432432433
18669,5180,9878,9813,1,6.5,1.9
3627,1994,9878,8780,13,7.37,5.58592132505176
5466,5160,9878,9885,1,6.51,3.2142857142857144
1918,5159,9878,9885,3,6.51,4.430051813471502
22113,5158,9878,9840,4,6.51,3.595744680851064
1369,1995,9878,9885,1,7.37,5.236486486486487
28913,5156,9878,9813,1,6.51,3.75
